theta,phi,Tm
130.0,180.0,10.53098774216012
130.0,190.0,10.496520406247912
130.0,200.0,9.924812120442962
130.0,210.0,9.530471437369677
130.0,220.0,8.811965010074324
130.0,230.0,8.533282852281506
130.0,240.0,8.355474678724608
130.0,250.0,8.48431936252717
130.0,260.0,8.652948759662793
130.0,270.0,8.66258747833481
130.0,280.0,8.593535698371666
130.0,290.0,8.473554649502853
130.0,300.0,8.511620306618841
130.0,310.0,8.561443004662815
130.0,320.0,8.421916757097573
130.0,330.0,8.390387598505407
130.0,340.0,8.523087734474586
130.0,350.0,8.816712655335573
130.0,360.0,8.855859658985755
140.0,0.0,7.697524573378172
140.0,10.0,7.867382711424108
140.0,20.0,7.987950311748874
140.0,30.0,8.031524906310413
140.0,40.0,8.129289555149171
140.0,50.0,8.171819832035746
140.0,60.0,7.955744622954727
140.0,70.0,7.823741786421531
140.0,80.0,7.884194533383588
140.0,90.0,7.835153635458248
140.0,100.0,7.787147230414187
140.0,110.0,7.794613061026922
140.0,120.0,8.15842077485181
140.0,130.0,8.74985136541549
140.0,140.0,9.207983063076098
140.0,150.0,9.795910505288225
140.0,160.0,10.440406261915655
140.0,170.0,11.074829065472795
140.0,180.0,11.288788930818258
140.0,190.0,11.060972732511438
140.0,200.0,10.523897409999352
140.0,210.0,9.765007914374385
140.0,220.0,9.191842020510974
140.0,230.0,8.775954566941266
140.0,240.0,8.40777832725942
140.0,250.0,8.25807453169792
140.0,260.0,8.256956821850782
140.0,270.0,8.258666394550323
140.0,280.0,8.133335850422792
140.0,290.0,7.98884429051427
140.0,300.0,7.949424156799269
140.0,310.0,7.8904265325991325
140.0,320.0,7.917525434002213
140.0,330.0,8.071555689084237
140.0,340.0,7.979994610063117
140.0,350.0,7.795794018676136
140.0,360.0,7.697524573378172
150.0,0.0,7.605008469591522
150.0,10.0,7.622772851345074
150.0,20.0,7.615928613268783
150.0,30.0,7.660862826237998
150.0,40.0,7.6494083450885
150.0,50.0,7.702798723133855
150.0,60.0,7.643657688556913
150.0,70.0,7.588049009875827
150.0,80.0,7.687614219181399
150.0,90.0,7.898027896208541
150.0,100.0,8.12057259872779
150.0,110.0,8.143479329612767
150.0,120.0,8.508398685107498
150.0,130.0,8.92619033627147
150.0,140.0,9.308088529464534
150.0,150.0,9.643077126023808
150.0,160.0,10.161909067517787
150.0,170.0,10.496602748755445
150.0,180.0,10.619424147884626
150.0,190.0,10.53527468574742
150.0,200.0,10.179257060517399
150.0,210.0,9.711609839489618
150.0,220.0,9.136703843552764
150.0,230.0,8.677551715372434
150.0,240.0,8.463357853775996
150.0,250.0,8.287755969351492
150.0,260.0,8.035408328357754
150.0,270.0,7.809797459798819
150.0,280.0,7.6603770286592585
150.0,290.0,7.503713060655531
150.0,300.0,7.4274161016930895
150.0,310.0,7.397719416593152
150.0,320.0,7.412367715040478
150.0,330.0,7.544847649039198
150.0,340.0,7.650084992096654
150.0,350.0,7.6359238857608664
150.0,360.0,7.605008469591523
160.0,0.0,7.467649041022244
160.0,10.0,7.521567250947378
160.0,20.0,7.574779380171766
160.0,30.0,7.536354703285729
160.0,40.0,7.487038385655796
160.0,50.0,7.572736249599637
160.0,60.0,7.646911739114361
160.0,70.0,7.705107624973574
160.0,80.0,7.836049142656189
160.0,90.0,8.002322371107306
160.0,100.0,8.042200229251737
160.0,110.0,8.139753863885785
160.0,120.0,8.355245865683205
160.0,130.0,8.586679148676774
160.0,140.0,8.860225836980128
160.0,150.0,9.117584146051481
160.0,160.0,9.282400120383707
160.0,170.0,9.383251094371436
160.0,180.0,9.498273276625403
160.0,190.0,9.42527136586366
160.0,200.0,9.28988762665529
160.0,210.0,8.99810832778804
160.0,220.0,8.680110825070347
160.0,230.0,8.328549894205283
160.0,240.0,8.030476326513337
160.0,250.0,7.856196707352337
160.0,260.0,7.787696955569639
160.0,270.0,7.682990098763328
160.0,280.0,7.56084566048439
160.0,290.0,7.435558362663165
160.0,300.0,7.353260649701275
160.0,310.0,7.316902339699101
160.0,320.0,7.313937465764724
160.0,330.0,7.32646617045563
160.0,340.0,7.3720051440099725
160.0,350.0,7.418535589515266
160.0,360.0,7.467649041022245
170.0,0.0,7.263295075328877
170.0,10.0,7.3134026091458315
170.0,20.0,7.3386793740216945
170.0,30.0,7.342772123145203
170.0,40.0,7.3507155181070605
170.0,50.0,7.3929173404027795
170.0,60.0,7.46919728101516
170.0,70.0,7.557439531990065
170.0,80.0,7.6441072860447505
170.0,90.0,7.7300921146254575
170.0,100.0,7.8156682593775715
170.0,110.0,7.911365640173752
170.0,120.0,8.014679975446754
170.0,130.0,8.09663699573475
170.0,140.0,8.17608126344983
170.0,150.0,8.239978487072444
170.0,160.0,8.249966832896767
170.0,170.0,8.245736303174
170.0,180.0,8.259048484843541
170.0,190.0,8.232923552678885
170.0,200.0,8.142002941145126
170.0,210.0,8.019073061807628
170.0,220.0,7.883541190297413
170.0,230.0,7.7413111667465895
170.0,240.0,7.605645357594472
170.0,250.0,7.483156622744722
170.0,260.0,7.3618110414105535
170.0,270.0,7.269154313583911
170.0,280.0,7.211514390688265
170.0,290.0,7.176400255373839
170.0,300.0,7.1568927624614735
170.0,310.0,7.149578329902397
170.0,320.0,7.140694629262363
170.0,330.0,7.1299559066714995
170.0,340.0,7.145022145807991
170.0,350.0,7.197980993144824
170.0,360.0,7.263295075328876
180.0,0.0,7.329586959392102
180.0,10.0,7.329586959392102
180.0,20.0,7.329586959392101
180.0,30.0,7.329586959392101
180.0,40.0,7.329586959392101
180.0,50.0,7.329586959392102
180.0,60.0,7.329586959392101
180.0,70.0,7.329586959392101
180.0,80.0,7.329586959392101
180.0,90.0,7.329586959392101
180.0,100.0,7.329586959392102
180.0,110.0,7.329586959392102
180.0,120.0,7.329586959392103
180.0,130.0,7.329586959392102
180.0,140.0,7.329586959392103
180.0,150.0,7.329586959392103
180.0,160.0,7.329586959392102
180.0,170.0,7.329586959392103
180.0,180.0,7.329586959392103
180.0,190.0,7.329586959392103
180.0,200.0,7.329586959392103
180.0,210.0,7.329586959392103
180.0,220.0,7.329586959392103
180.0,230.0,7.329586959392102
180.0,240.0,7.329586959392102
180.0,250.0,7.329586959392102
180.0,260.0,7.329586959392102
180.0,270.0,7.329586959392102
180.0,280.0,7.329586959392101
180.0,290.0,7.329586959392101
180.0,300.0,7.329586959392102
180.0,310.0,7.329586959392102
180.0,320.0,7.329586959392102
180.0,330.0,7.329586959392102
180.0,340.0,7.329586959392102
180.0,350.0,7.329586959392102
180.0,360.0,7.329586959392102
