x,y,z
26.50156404675184,-14.207000000000004,-5.63498666974625
27.293564046751843,-14.115000000000004,-7.938986669746252
29.924564046751843,-11.895000000000003,-8.81798666974625
30.488564046751844,-10.161000000000005,-7.254986669746251
31.996564046751846,-8.445000000000004,-7.962986669746253
17.156564046751843,-11.606000000000003,-10.746986669746253
18.950564046751843,-11.895000000000003,-14.790986669746253
18.387564046751844,-10.161000000000005,-16.353986669746252
16.879564046751845,-8.445000000000004,-15.644986669746249
16.269564046751842,-8.254000000000005,-13.326986669746251
16.835564046751845,-9.999000000000004,-11.84398666974625
16.456564046751843,-11.398000000000003,-8.862986669746252
16.333564046751842,-12.918000000000005,-5.037986669746252
15.760564046751842,-11.236000000000004,-6.6099866697462515
17.816564046751843,-14.693000000000005,-5.63498666974625
18.608564046751845,-14.785000000000004,-7.938986669746252
23.033564046751845,-17.294000000000004,-12.861986669746251
21.239564046751845,-17.005000000000003,-8.81798666974625
21.803564046751845,-18.739000000000004,-7.254986669746251
23.311564046751844,-20.455000000000005,-7.962986669746253
23.921564046751843,-20.646000000000004,-10.280986669746252
23.354564046751843,-18.901000000000003,-11.763986669746252
23.734564046751842,-17.502000000000002,-14.745986669746252
23.856564046751846,-15.982000000000003,-18.57098666974625
24.429564046751846,-17.664000000000005,-16.99798666974625
22.373564046751845,-14.207000000000004,-17.972986669746252
21.581564046751843,-14.115000000000004,-15.66898666974625
20.308,-14.495999999999999,-1.0570000000000004
18.515,-14.785,2.987000000000001
19.078,-13.051,4.550000000000002
20.586000000000002,-11.335,3.8409999999999984
21.196,-11.144,1.5229999999999997
20.63,-12.889,0.040000000000000036
21.009,-14.288,-2.9410000000000003
21.131,-15.808,-6.766
21.704,-14.126000000000001,-5.194
19.649,-17.583,-6.1690000000000005
18.856,-17.675,-3.865
14.432000000000002,-20.184,1.0579999999999998
16.225,-19.895,-2.9860000000000007
15.661999999999999,-21.629,-4.549
14.154,-23.345,-3.841
13.544,-23.536,-1.5229999999999997
14.11,-21.791,-0.040000000000000924
13.731000000000002,-20.392,2.9419999999999993
13.609000000000002,-18.872,6.767
13.035,-20.554,5.194
15.091000000000001,-17.096999999999998,6.169
15.884,-17.005,3.8649999999999993
20.391000000000002,-17.294,12.861999999999998
22.185,-17.005,8.817999999999998
21.622,-18.739,7.255
20.114,-20.455000000000002,7.964000000000001
19.504,-20.646,10.282
20.07,-18.901,11.765
19.691,-17.502,14.745999999999999
19.568,-15.982,18.570999999999998
18.995,-17.664,16.999
21.051,-14.207,17.974
21.843,-14.115,15.669999999999998
26.268,-11.606,10.747
24.474,-11.895,14.791
25.038,-10.161000000000001,16.354
26.546000000000003,-8.445,15.645999999999997
27.156000000000002,-8.254000000000001,13.328
26.589000000000002,-9.999,11.844999999999999
26.969,-11.398,8.863
27.090999999999998,-12.918000000000001,5.037999999999999
27.663999999999998,-11.236,6.611
25.608,-14.693000000000001,5.635999999999998
24.816,-14.785,7.94
23.117,-14.495999999999999,1.0579999999999998
24.91,-14.785,-2.9860000000000007
24.347,-13.051,-4.549
22.839000000000002,-11.335,-3.841
22.229000000000003,-11.144,-1.5229999999999997
22.795,-12.889,-0.040000000000000924
22.416,-14.288,2.9419999999999993
22.294,-15.808,6.767
21.720000000000002,-14.126000000000001,5.194
23.776,-17.583,6.169
24.569,-17.675,3.8649999999999993
27.2,-19.895,2.987000000000001
28.334,-17.096999999999998,-6.1690000000000005
27.541,-17.005,-3.865
11.706,-11.606,12.861999999999998
13.5,-11.895,8.817999999999998
12.937000000000001,-10.161000000000001,7.255
11.429,-8.445,7.964000000000001
10.819,-8.254000000000001,10.282
11.385000000000002,-9.999,11.765
11.006,-11.398,14.745999999999999
10.883000000000001,-12.918000000000001,18.570999999999998
10.31,-11.236,16.999
12.366,-14.693000000000001,17.974
13.158000000000001,-14.785,15.669999999999998
17.583000000000002,-17.294,10.747
15.789000000000001,-17.005,14.791
16.353,-18.739,16.354
17.861,-20.455000000000002,15.645999999999997
18.471,-20.646,13.328
17.904,-18.901,11.844999999999999
18.284,-17.502,8.863
18.406000000000002,-15.982,5.037999999999999
18.979000000000003,-17.664,6.611
16.923000000000002,-14.207,5.635999999999998
16.131,-14.115,7.94
14.857435953248157,-14.495999999999995,22.55198666974625
13.064435953248157,-14.784999999999997,26.595986669746253
13.627435953248156,-13.050999999999997,28.158986669746255
15.135435953248159,-11.334999999999997,27.449986669746252
15.745435953248158,-11.143999999999997,25.13198666974625
15.179435953248156,-12.888999999999996,23.64898666974625
15.558435953248157,-14.287999999999997,20.66798666974625
15.680435953248157,-15.807999999999996,16.84298666974625
16.253435953248157,-14.125999999999998,18.41498666974625
14.198435953248158,-17.583,17.43998666974625
13.405435953248158,-17.674999999999997,19.74398666974625
8.981435953248157,-20.183999999999997,24.66698666974625
10.774435953248158,-19.894999999999996,20.62298666974625
10.211435953248158,-21.628999999999998,19.05998666974625
8.703435953248157,-23.344999999999995,19.76798666974625
8.093435953248157,-23.535999999999998,22.08598666974625
8.659435953248158,-21.790999999999997,23.56898666974625
8.280435953248157,-20.391999999999996,26.55098666974625
10.433435953248157,-17.004999999999995,27.473986669746253
17.666435953248158,-14.495999999999995,24.66698666974625
19.459435953248157,-14.784999999999997,20.62298666974625
18.896435953248158,-13.050999999999997,19.05998666974625
17.38843595324816,-11.334999999999997,19.76798666974625
16.77843595324816,-11.143999999999997,22.08598666974625
17.34443595324816,-12.888999999999996,23.56898666974625
16.965435953248157,-14.287999999999997,26.55098666974625
22.883435953248156,-17.096999999999994,17.43998666974625
22.090435953248157,-17.004999999999995,19.74398666974625
7.486435953248158,-10.160999999999998,30.863986669746254
5.978435953248157,-8.444999999999997,31.57298666974625
11.472435953248157,-14.206999999999997,29.244986669746247
23.965564046751844,-9.005000000000003,-20.62198666974625
24.528564046751843,-7.271000000000003,-19.05898666974625
26.036564046751845,-5.5550000000000015,-19.767986669746254
19.882564046751845,-14.404000000000003,-22.55098666974625
19.560564046751843,-16.011000000000003,-23.648986669746254
19.181564046751845,-14.612000000000002,-20.66698666974625
19.059564046751845,-13.092000000000002,-16.84198666974625
18.485564046751843,-14.774000000000003,-18.414986669746252
20.541564046751844,-11.317000000000002,-17.43998666974625
21.334564046751844,-11.225000000000003,-19.743986669746253
25.841564046751845,-11.514000000000003,-10.746986669746253
27.635564046751842,-11.225000000000003,-14.790986669746253
27.072564046751843,-12.959000000000003,-16.353986669746252
25.564564046751844,-14.675000000000002,-15.644986669746249
24.954564046751845,-14.866000000000003,-13.326986669746251
25.520564046751844,-13.121000000000002,-11.84398666974625
25.141564046751842,-11.722000000000003,-8.862986669746252
25.018564046751845,-10.202000000000002,-5.037986669746252
24.445564046751844,-11.884000000000002,-6.6099866697462515
26.50156404675184,-8.427000000000001,-5.63498666974625
27.293564046751843,-8.335000000000003,-7.938986669746252
31.71856404675184,-5.826000000000002,-12.861986669746251
29.924564046751843,-6.115000000000002,-8.81798666974625
30.488564046751844,-4.381000000000004,-7.254986669746251
31.996564046751846,-2.6650000000000023,-7.962986669746253
32.60656404675185,-2.4740000000000033,-10.280986669746252
32.03956404675185,-4.219000000000003,-11.763986669746252
27.744564046751844,-10.028000000000002,-16.84198666974625
27.170564046751846,-8.346000000000002,-18.414986669746252
17.156564046751843,-5.826000000000002,-10.746986669746253
18.950564046751843,-6.115000000000002,-14.790986669746253
18.387564046751844,-4.381000000000004,-16.353986669746252
16.879564046751845,-2.6650000000000023,-15.644986669746249
16.269564046751842,-2.4740000000000033,-13.326986669746251
16.835564046751845,-4.219000000000003,-11.84398666974625
16.456564046751843,-5.618000000000002,-8.862986669746252
16.333564046751842,-7.1380000000000035,-5.037986669746252
15.760564046751842,-5.456000000000001,-6.6099866697462515
17.816564046751843,-8.913000000000002,-5.63498666974625
18.608564046751845,-9.005000000000003,-7.938986669746252
23.033564046751845,-11.514000000000003,-12.861986669746251
21.239564046751845,-11.225000000000003,-8.81798666974625
21.803564046751845,-12.959000000000003,-7.254986669746251
23.311564046751844,-14.675000000000002,-7.962986669746253
23.921564046751843,-14.866000000000003,-10.280986669746252
23.354564046751843,-13.121000000000002,-11.763986669746252
23.734564046751842,-11.722000000000003,-14.745986669746252
23.856564046751846,-10.202000000000002,-18.57098666974625
24.429564046751846,-11.884000000000002,-16.99798666974625
22.373564046751845,-8.427000000000001,-17.972986669746252
21.581564046751843,-8.335000000000003,-15.66898666974625
20.308,-8.716,-1.0570000000000004
18.515,-9.005,2.987000000000001
19.078,-7.271000000000001,4.550000000000002
20.586000000000002,-5.555,3.8409999999999984
21.196,-5.364000000000001,1.5229999999999997
20.63,-7.109,0.040000000000000036
21.009,-8.508000000000001,-2.9410000000000003
21.131,-10.028,-6.766
21.704,-8.346,-5.194
19.649,-11.803,-6.1690000000000005
18.856,-11.895000000000001,-3.865
14.432000000000002,-14.404,1.0579999999999998
16.225,-14.115,-2.9860000000000007
15.661999999999999,-15.849,-4.549
14.154,-17.565,-3.841
13.544,-17.756,-1.5229999999999997
14.11,-16.011,-0.040000000000000924
13.731000000000002,-14.612,2.9419999999999993
13.609000000000002,-13.092,6.767
13.035,-14.774000000000001,5.194
15.091000000000001,-11.317,6.169
15.884,-11.225000000000001,3.8649999999999993
20.391000000000002,-11.514000000000001,12.861999999999998
22.185,-11.225000000000001,8.817999999999998
21.622,-12.959000000000001,7.255
20.114,-14.675,7.964000000000001
19.504,-14.866000000000001,10.282
20.07,-13.121,11.765
19.691,-11.722000000000001,14.745999999999999
19.568,-10.202000000000002,18.570999999999998
18.995,-11.884,16.999
21.051,-8.427,17.974
21.843,-8.335,15.669999999999998
26.268,-5.8260000000000005,10.747
24.474,-6.115,14.791
25.038,-4.381000000000002,16.354
26.546000000000003,-2.6650000000000005,15.645999999999997
27.156000000000002,-2.4740000000000015,13.328
26.589000000000002,-4.219000000000001,11.844999999999999
26.969,-5.618,8.863
27.090999999999998,-7.138000000000002,5.037999999999999
27.663999999999998,-5.4559999999999995,6.611
25.608,-8.913,5.635999999999998
24.816,-9.005,7.94
23.117,-8.716,1.0579999999999998
24.91,-9.005,-2.9860000000000007
24.347,-7.271000000000001,-4.549
22.839000000000002,-5.555,-3.841
22.229000000000003,-5.364000000000001,-1.5229999999999997
22.795,-7.109,-0.040000000000000924
22.416,-8.508000000000001,2.9419999999999993
22.294,-10.028,6.767
21.720000000000002,-8.346,5.194
23.776,-11.803,6.169
24.569,-11.895000000000001,3.8649999999999993
28.993,-14.404,-1.0570000000000004
27.2,-14.115,2.987000000000001
27.763,-15.849,4.550000000000002
29.271000000000004,-17.565,3.8409999999999984
29.881000000000004,-17.756,1.5229999999999997
29.315,-16.011,0.040000000000000036
29.694,-14.612,-2.9410000000000003
29.816,-13.092,-6.766
30.389,-14.774000000000001,-5.194
28.334,-11.317,-6.1690000000000005
27.541,-11.225000000000001,-3.865
11.706,-5.8260000000000005,12.861999999999998
13.5,-6.115,8.817999999999998
12.937000000000001,-4.381000000000002,7.255
11.429,-2.6650000000000005,7.964000000000001
10.819,-2.4740000000000015,10.282
11.385000000000002,-4.219000000000001,11.765
11.006,-5.618,14.745999999999999
10.883000000000001,-7.138000000000002,18.570999999999998
10.31,-5.4559999999999995,16.999
12.366,-8.913,17.974
13.158000000000001,-9.005,15.669999999999998
17.583000000000002,-11.514000000000001,10.747
15.789000000000001,-11.225000000000001,14.791
16.353,-12.959000000000001,16.354
17.861,-14.675,15.645999999999997
18.471,-14.866000000000001,13.328
17.904,-13.121,11.844999999999999
18.284,-11.722000000000001,8.863
18.406000000000002,-10.202000000000002,5.037999999999999
18.979000000000003,-11.884,6.611
16.923000000000002,-8.427,5.635999999999998
16.131,-8.335,7.94
14.857435953248157,-8.715999999999998,22.55198666974625
13.064435953248157,-9.004999999999999,26.595986669746253
13.627435953248156,-7.270999999999999,28.158986669746255
15.135435953248159,-5.554999999999998,27.449986669746252
15.745435953248158,-5.363999999999999,25.13198666974625
15.179435953248156,-7.108999999999998,23.64898666974625
15.558435953248157,-8.508,20.66798666974625
15.680435953248157,-10.027999999999999,16.84298666974625
16.253435953248157,-8.345999999999998,18.41498666974625
14.198435953248158,-11.802999999999999,17.43998666974625
13.405435953248158,-11.895,19.74398666974625
8.981435953248157,-14.404,24.66698666974625
10.774435953248158,-14.114999999999998,20.62298666974625
10.211435953248158,-15.848999999999998,19.05998666974625
8.703435953248157,-17.564999999999998,19.76798666974625
8.093435953248157,-17.756,22.08598666974625
8.659435953248158,-16.011,23.56898666974625
8.280435953248157,-14.611999999999998,26.55098666974625
8.158435953248157,-13.091999999999999,30.375986669746254
7.584435953248157,-14.774,28.802986669746247
9.640435953248158,-11.316999999999998,29.777986669746248
10.433435953248157,-11.225,27.473986669746253
17.666435953248158,-8.715999999999998,24.66698666974625
19.459435953248157,-9.004999999999999,20.62298666974625
18.896435953248158,-7.270999999999999,19.05998666974625
17.38843595324816,-5.554999999999998,19.76798666974625
16.77843595324816,-5.363999999999999,22.08598666974625
17.34443595324816,-7.108999999999998,23.56898666974625
16.965435953248157,-8.508,26.55098666974625
16.26943595324816,-8.345999999999998,28.802986669746247
24.365435953248156,-13.091999999999999,16.84298666974625
24.938435953248156,-14.774,18.41498666974625
22.883435953248156,-11.316999999999998,17.43998666974625
22.090435953248157,-11.225,19.74398666974625
8.049435953248157,-6.114999999999998,32.42698666974625
7.486435953248158,-4.381,30.863986669746254
5.978435953248157,-2.6649999999999987,31.57298666974625
5.368435953248158,-2.4739999999999998,33.890986669746255
12.955435953248157,-10.201999999999998,28.646986669746248
11.472435953248157,-8.426999999999998,29.244986669746247
10.680435953248157,-8.334999999999999,31.54898666974625
23.965564046751844,-3.225000000000002,-20.62198666974625
24.528564046751843,-1.4910000000000019,-19.05898666974625
26.036564046751845,0.2249999999999983,-19.767986669746254
26.646564046751845,0.41599999999999815,-22.08598666974625
19.882564046751845,-8.624000000000002,-22.55098666974625
18.994564046751844,-11.976000000000003,-25.13198666974625
19.560564046751843,-10.231000000000002,-23.648986669746254
19.181564046751845,-8.832000000000003,-20.66698666974625
19.059564046751845,-7.312000000000001,-16.84198666974625
18.485564046751843,-8.994000000000002,-18.414986669746252
20.541564046751844,-5.537000000000003,-17.43998666974625
21.334564046751844,-5.445000000000002,-19.743986669746253
25.841564046751845,-5.734000000000002,-10.746986669746253
27.635564046751842,-5.445000000000002,-14.790986669746253
27.072564046751843,-7.179000000000002,-16.353986669746252
25.564564046751844,-8.895000000000001,-15.644986669746249
24.954564046751845,-9.086000000000002,-13.326986669746251
25.520564046751844,-7.341000000000001,-11.84398666974625
25.141564046751842,-5.942000000000002,-8.862986669746252
25.018564046751845,-4.422000000000002,-5.037986669746252
24.445564046751844,-6.104000000000003,-6.6099866697462515
26.50156404675184,-2.6470000000000016,-5.63498666974625
27.293564046751843,-2.555000000000002,-7.938986669746252
31.71856404675184,-0.046000000000001595,-12.861986669746251
29.924564046751843,-0.3350000000000022,-8.81798666974625
30.488564046751844,1.398999999999997,-7.254986669746251
31.996564046751846,3.114999999999998,-7.962986669746253
32.60656404675185,3.305999999999997,-10.280986669746252
32.03956404675185,1.5609999999999977,-11.763986669746252
30.266564046751842,-3.225000000000002,-15.66898666974625
27.866564046751844,-2.728000000000002,-20.66698666974625
27.744564046751844,-4.248000000000002,-16.84198666974625
27.170564046751846,-2.566000000000002,-18.414986669746252
29.226564046751843,-6.0230000000000015,-17.43998666974625
17.156564046751843,-0.046000000000001595,-10.746986669746253
18.950564046751843,-0.3350000000000022,-14.790986669746253
18.387564046751844,1.398999999999997,-16.353986669746252
16.879564046751845,3.114999999999998,-15.644986669746249
16.269564046751842,3.305999999999997,-13.326986669746251
16.835564046751845,1.5609999999999977,-11.84398666974625
16.456564046751843,0.1619999999999977,-8.862986669746252
16.333564046751842,-1.3580000000000028,-5.037986669746252
15.760564046751842,0.3239999999999985,-6.6099866697462515
17.816564046751843,-3.1330000000000022,-5.63498666974625
18.608564046751845,-3.225000000000002,-7.938986669746252
23.033564046751845,-5.734000000000002,-12.861986669746251
21.239564046751845,-5.445000000000002,-8.81798666974625
21.803564046751845,-7.179000000000002,-7.254986669746251
23.311564046751844,-8.895000000000001,-7.962986669746253
23.921564046751843,-9.086000000000002,-10.280986669746252
23.354564046751843,-7.341000000000001,-11.763986669746252
23.734564046751842,-5.942000000000002,-14.745986669746252
23.856564046751846,-4.422000000000002,-18.57098666974625
24.429564046751846,-6.104000000000003,-16.99798666974625
22.373564046751845,-2.6470000000000016,-17.972986669746252
21.581564046751843,-2.555000000000002,-15.66898666974625
20.308,-2.9359999999999995,-1.0570000000000004
18.515,-3.225,2.987000000000001
19.078,-1.491,4.550000000000002
20.586000000000002,0.2250000000000001,3.8409999999999984
21.196,0.4159999999999999,1.5229999999999997
20.63,-1.3290000000000002,0.040000000000000036
21.009,-2.728,-2.9410000000000003
21.131,-4.248,-6.766
21.704,-2.5660000000000003,-5.194
19.649,-6.023,-6.1690000000000005
18.856,-6.115,-3.865
14.432000000000002,-8.624,1.0579999999999998
16.225,-8.335,-2.9860000000000007
15.661999999999999,-10.069,-4.549
14.154,-11.785,-3.841
13.544,-11.976,-1.5229999999999997
14.11,-10.231,-0.040000000000000924
13.731000000000002,-8.832,2.9419999999999993
13.609000000000002,-7.311999999999999,6.767
13.035,-8.994,5.194
15.091000000000001,-5.537000000000001,6.169
15.884,-5.445,3.8649999999999993
20.391000000000002,-5.734,12.861999999999998
22.185,-5.445,8.817999999999998
21.622,-7.179,7.255
20.114,-8.895,7.964000000000001
19.504,-9.086,10.282
20.07,-7.340999999999999,11.765
19.691,-5.942,14.745999999999999
19.568,-4.422000000000001,18.570999999999998
18.995,-6.104000000000001,16.999
21.051,-2.647,17.974
21.843,-2.555,15.669999999999998
26.268,-0.04599999999999982,10.747
24.474,-0.3350000000000004,14.791
25.038,1.3989999999999987,16.354
26.546000000000003,3.1149999999999998,15.645999999999997
27.156000000000002,3.3059999999999987,13.328
26.589000000000002,1.5609999999999995,11.844999999999999
26.969,0.16199999999999948,8.863
27.090999999999998,-1.358000000000001,5.037999999999999
27.663999999999998,0.3240000000000003,6.611
25.608,-3.1330000000000005,5.635999999999998
24.816,-3.225,7.94
23.117,-2.9359999999999995,1.0579999999999998
24.91,-3.225,-2.9860000000000007
24.347,-1.491,-4.549
22.839000000000002,0.2250000000000001,-3.841
22.229000000000003,0.4159999999999999,-1.5229999999999997
22.795,-1.3290000000000002,-0.040000000000000924
22.416,-2.728,2.9419999999999993
22.294,-4.248,6.767
21.720000000000002,-2.5660000000000003,5.194
23.776,-6.023,6.169
24.569,-6.115,3.8649999999999993
28.993,-8.624,-1.0570000000000004
27.2,-8.335,2.987000000000001
27.763,-10.069,4.550000000000002
29.271000000000004,-11.785,3.8409999999999984
29.881000000000004,-11.976,1.5229999999999997
29.315,-10.231,0.040000000000000036
29.694,-8.832,-2.9410000000000003
29.816,-7.311999999999999,-6.766
30.389,-8.994,-5.194
28.334,-5.537000000000001,-6.1690000000000005
27.541,-5.445,-3.865
11.706,-0.04599999999999982,12.861999999999998
13.5,-0.3350000000000004,8.817999999999998
12.937000000000001,1.3989999999999987,7.255
11.429,3.1149999999999998,7.964000000000001
10.819,3.3059999999999987,10.282
11.385000000000002,1.5609999999999995,11.765
11.006,0.16199999999999948,14.745999999999999
10.883000000000001,-1.358000000000001,18.570999999999998
10.31,0.3240000000000003,16.999
12.366,-3.1330000000000005,17.974
13.158000000000001,-3.225,15.669999999999998
17.583000000000002,-5.734,10.747
15.789000000000001,-5.445,14.791
16.353,-7.179,16.354
17.861,-8.895,15.645999999999997
18.471,-9.086,13.328
17.904,-7.340999999999999,11.844999999999999
18.284,-5.942,8.863
18.406000000000002,-4.422000000000001,5.037999999999999
18.979000000000003,-6.104000000000001,6.611
16.923000000000002,-2.647,5.635999999999998
16.131,-2.555,7.94
14.857435953248157,-2.9359999999999977,22.55198666974625
13.064435953248157,-3.2249999999999983,26.595986669746253
13.627435953248156,-1.4909999999999983,28.158986669746255
15.135435953248159,0.22500000000000187,27.449986669746252
15.745435953248158,0.4160000000000017,25.13198666974625
15.179435953248156,-1.3289999999999984,23.64898666974625
15.558435953248157,-2.7279999999999984,20.66798666974625
15.680435953248157,-4.247999999999998,16.84298666974625
16.253435953248157,-2.5659999999999985,18.41498666974625
14.198435953248158,-6.022999999999998,17.43998666974625
13.405435953248158,-6.114999999999998,19.74398666974625
8.981435953248157,-8.623999999999999,24.66698666974625
10.774435953248158,-8.334999999999999,20.62298666974625
10.211435953248158,-10.068999999999999,19.05998666974625
8.703435953248157,-11.784999999999998,19.76798666974625
8.093435953248157,-11.975999999999999,22.08598666974625
8.659435953248158,-10.230999999999998,23.56898666974625
8.280435953248157,-8.831999999999999,26.55098666974625
8.158435953248157,-7.311999999999998,30.375986669746254
7.584435953248157,-8.993999999999998,28.802986669746247
9.640435953248158,-5.536999999999999,29.777986669746248
10.433435953248157,-5.4449999999999985,27.473986669746253
17.666435953248158,-2.9359999999999977,24.66698666974625
19.459435953248157,-3.2249999999999983,20.62298666974625
18.896435953248158,-1.4909999999999983,19.05998666974625
17.38843595324816,0.22500000000000187,19.76798666974625
16.77843595324816,0.4160000000000017,22.08598666974625
17.34443595324816,-1.3289999999999984,23.56898666974625
16.965435953248157,-2.7279999999999984,26.55098666974625
16.843435953248157,-4.247999999999998,30.375986669746254
16.26943595324816,-2.5659999999999985,28.802986669746247
19.118435953248156,-6.114999999999998,27.473986669746253
23.542435953248155,-8.623999999999999,22.55198666974625
24.243435953248156,-8.831999999999999,20.66798666974625
24.365435953248156,-7.311999999999998,16.84298666974625
24.938435953248156,-8.993999999999998,18.41498666974625
22.883435953248156,-5.536999999999999,17.43998666974625
22.090435953248157,-5.4449999999999985,19.74398666974625
8.049435953248157,-0.33499999999999863,32.42698666974625
7.486435953248158,1.3990000000000005,30.863986669746254
5.978435953248157,3.1150000000000015,31.57298666974625
5.368435953248158,3.3060000000000005,33.890986669746255
12.955435953248157,-4.421999999999999,28.646986669746248
13.52843595324816,-6.103999999999999,30.21998666974625
11.472435953248157,-2.646999999999998,29.244986669746247
10.680435953248157,-2.5549999999999984,31.54898666974625
23.965564046751844,2.5549999999999984,-20.62198666974625
24.528564046751843,4.288999999999998,-19.05898666974625
26.036564046751845,6.004999999999999,-19.767986669746254
19.882564046751845,-2.8440000000000016,-22.55098666974625
21.675564046751845,-2.5550000000000015,-26.594986669746252
19.604564046751843,-6.005000000000001,-27.449986669746252
18.994564046751844,-6.1960000000000015,-25.13198666974625
19.560564046751843,-4.451000000000001,-23.648986669746254
19.181564046751845,-3.0520000000000014,-20.66698666974625
19.059564046751845,-1.5320000000000016,-16.84198666974625
18.485564046751843,-3.2140000000000013,-18.414986669746252
20.541564046751844,0.24299999999999855,-17.43998666974625
21.334564046751844,0.3349999999999984,-19.743986669746253
25.841564046751845,0.045999999999998264,-10.746986669746253
27.635564046751842,0.3349999999999984,-14.790986669746253
27.072564046751843,-1.3990000000000016,-16.353986669746252
25.564564046751844,-3.115000000000002,-15.644986669746249
24.954564046751845,-3.306000000000002,-13.326986669746251
25.520564046751844,-1.5610000000000017,-11.84398666974625
25.141564046751842,-0.1620000000000017,-8.862986669746252
25.018564046751845,1.3579999999999983,-5.037986669746252
24.445564046751844,-0.3240000000000016,-6.6099866697462515
26.50156404675184,3.1329999999999987,-5.63498666974625
27.293564046751843,3.2249999999999983,-7.938986669746252
31.71856404675184,5.733999999999998,-12.861986669746251
29.924564046751843,5.4449999999999985,-8.81798666974625
30.488564046751844,7.178999999999997,-7.254986669746251
31.996564046751846,8.894999999999998,-7.962986669746253
32.03956404675185,7.3409999999999975,-11.763986669746252
30.266564046751842,2.5549999999999984,-15.66898666974625
27.866564046751844,3.0519999999999983,-20.66698666974625
27.744564046751844,1.5319999999999983,-16.84198666974625
27.170564046751846,3.213999999999998,-18.414986669746252
29.226564046751843,-0.24300000000000166,-17.43998666974625
17.156564046751843,5.733999999999998,-10.746986669746253
18.950564046751843,5.4449999999999985,-14.790986669746253
18.387564046751844,7.178999999999997,-16.353986669746252
16.879564046751845,8.894999999999998,-15.644986669746249
16.269564046751842,9.085999999999997,-13.326986669746251
16.835564046751845,7.3409999999999975,-11.84398666974625
16.456564046751843,5.941999999999998,-8.862986669746252
16.333564046751842,4.421999999999997,-5.037986669746252
15.760564046751842,6.103999999999999,-6.6099866697462515
17.816564046751843,2.646999999999998,-5.63498666974625
18.608564046751845,2.5549999999999984,-7.938986669746252
23.033564046751845,0.045999999999998264,-12.861986669746251
21.239564046751845,0.3349999999999984,-8.81798666974625
21.803564046751845,-1.3990000000000016,-7.254986669746251
23.311564046751844,-3.115000000000002,-7.962986669746253
23.921564046751843,-3.306000000000002,-10.280986669746252
23.354564046751843,-1.5610000000000017,-11.763986669746252
23.734564046751842,-0.1620000000000017,-14.745986669746252
23.856564046751846,1.3579999999999983,-18.57098666974625
24.429564046751846,-0.3240000000000016,-16.99798666974625
22.373564046751845,3.1329999999999987,-17.972986669746252
21.581564046751843,3.2249999999999983,-15.66898666974625
20.308,2.8440000000000007,-1.0570000000000004
18.515,2.555,2.987000000000001
19.078,4.289,4.550000000000002
20.586000000000002,6.005000000000001,3.8409999999999984
21.196,6.196,1.5229999999999997
20.63,4.4510000000000005,0.040000000000000036
21.009,3.052,-2.9410000000000003
21.131,1.532,-6.766
21.704,3.214,-5.194
19.649,-0.24299999999999988,-6.1690000000000005
18.856,-0.33499999999999974,-3.865
14.432000000000002,-2.844,1.0579999999999998
16.225,-2.5549999999999997,-2.9860000000000007
15.661999999999999,-4.289,-4.549
14.154,-6.004999999999999,-3.841
13.544,-6.196,-1.5229999999999997
14.11,-4.451,-0.040000000000000924
13.731000000000002,-3.0519999999999996,2.9419999999999993
13.609000000000002,-1.5319999999999998,6.767
13.035,-3.2139999999999995,5.194
15.091000000000001,0.24300000000000033,6.169
15.884,0.3350000000000002,3.8649999999999993
20.391000000000002,0.04600000000000004,12.861999999999998
22.185,0.3350000000000002,8.817999999999998
21.622,-1.3989999999999998,7.255
20.114,-3.115,7.964000000000001
19.504,-3.306,10.282
20.07,-1.561,11.765
19.691,-0.16199999999999992,14.745999999999999
19.568,1.358,18.570999999999998
18.995,-0.32399999999999984,16.999
21.051,3.1330000000000005,17.974
21.843,3.225,15.669999999999998
26.268,5.734,10.747
24.474,5.445,14.791
25.038,7.1789999999999985,16.354
26.546000000000003,8.895,15.645999999999997
27.156000000000002,9.085999999999999,13.328
26.589000000000002,7.340999999999999,11.844999999999999
26.969,5.942,8.863
27.090999999999998,4.421999999999999,5.037999999999999
27.663999999999998,6.104000000000001,6.611
25.608,2.647,5.635999999999998
24.816,2.555,7.94
23.117,2.8440000000000007,1.0579999999999998
24.91,2.555,-2.9860000000000007
24.347,4.289,-4.549
22.839000000000002,6.005000000000001,-3.841
22.229000000000003,6.196,-1.5229999999999997
22.795,4.4510000000000005,-0.040000000000000924
22.416,3.052,2.9419999999999993
22.294,1.532,6.767
21.720000000000002,3.214,5.194
23.776,-0.24299999999999988,6.169
24.569,-0.33499999999999974,3.8649999999999993
28.993,-2.844,-1.0570000000000004
27.2,-2.5549999999999997,2.987000000000001
27.763,-4.289,4.550000000000002
29.271000000000004,-6.004999999999999,3.8409999999999984
29.881000000000004,-6.196,1.5229999999999997
29.315,-4.451,0.040000000000000036
29.694,-3.0519999999999996,-2.9410000000000003
29.816,-1.5319999999999998,-6.766
30.389,-3.2139999999999995,-5.194
28.334,0.24300000000000033,-6.1690000000000005
27.541,0.3350000000000002,-3.865
11.706,5.734,12.861999999999998
13.5,5.445,8.817999999999998
12.937000000000001,7.1789999999999985,7.255
11.429,8.895,7.964000000000001
10.819,9.085999999999999,10.282
11.385000000000002,7.340999999999999,11.765
11.006,5.942,14.745999999999999
10.883000000000001,4.421999999999999,18.570999999999998
